permno,fyear,label,ret,acc,agr,cfp,ep,ni,op,rsup,cash,chcsho,cashdebt,pctacc,lev,sgr,sp,invest,roe,lgr,roa,depr,egr,chato,chtx,noa,rna,ato,dy,roic,chinv,pchsale_pchinvt,pchsale_pchrect,pchgm_pchsale,pchsale_pchxsga,pchdepr,pchcapx,grcapx,grGW,currat,quick,salecash,salerec,saleinv,pchsaleinv,grltnoa,conv,operprof,capxint,chpm,alm,hire,herf,bm_ia,me_ia
86092,2018.0,0,0.0592592731118202,-0.0280099371129566,-0.0142927058734087,0.0213507737040565,-0.0031332469914587,0.0008325424661244,0.0215064087177764,0.1047426312241307,0.0089467772801989,0.0008328891257995,0.0974542054485953,62.20200000000002,0.2070224278888531,0.151819635735446,0.7946575471487772,0.1940396375506635,-0.0041851151683995,-0.1043726963282242,3.984352778492812e-06,0.2160197165742452,0.0135192278991095,0.1371673287921709,-0.0273309987313322,205.48074428980743,-0.0033478203458761,1.4765617865027647,0.0,-0.0035507045473338,0.0583796973686021,-0.1284710491357277,-0.3842699126627183,0.1689804606065392,0.0244766366966764,-0.6271485015500784,0.1095089633671084,0.0153352353780314,1.0,5.026486049332795,2.0878487666801457,91.96497844827586,4.765530334757239,2.935893907599161,-0.1003452189833395,0.3333429048637729,0.0,0.0222874483856525,0.0136250735811402,0.0566419041264585,0.2544874689093054,0.2499999999999999,0.2249201581322115,1.7462976291073289,0.1218351094659881
91659,2018.0,0,-0.0712837055325508,-0.0057111003407663,0.3042523941477983,0.1223302972116408,0.0753041377924078,-0.0346834360567767,0.5131107273133776,0.0544575853989518,0.1941695024716109,-0.0340888594961823,0.2237432177075251,63.520000000000095,0.6306357387104599,0.1034222144932131,0.5810135643615331,0.4154755751458503,0.4115138232598992,0.3624980591909206,-1.800926287298559e-05,0.0804759275727892,0.1569289433345579,0.0090873692190553,-0.0752128530201438,1671.6874326934585,0.2200554497636121,1.2610015323967696,0.0176648016945382,0.1433638977321174,0.0004813383698315,0.0528179399203728,-0.6438667421546832,-0.1764900466430256,-0.3276873671399415,-0.2240132136862055,0.784409721474766,1.296324291808806,0.0,0.9838143880184668,0.9517394307317604,3.5523433808938867,21.1629818314874,85.21437071456906,0.0502738673339662,0.2874550234920229,0.0,0.7220040454201875,0.3012924312251134,-0.0315196020160985,-0.0747020674294423,0.1008637503482864,0.0711591696503484,0.2776884109037924,0.2845380305376302
85059,2018.0,0,0.0230303220450878,0.0041296215207706,0.2429345058491782,0.0592116931241678,0.0352940719346799,-0.000591429663995,0.3198297033849904,0.0980701649274863,0.0414722171781369,-0.0005912548039453,0.2331474834840875,-23.195000000000007,0.2957615387238639,0.0939718785564815,1.1416820032131445,0.18169058390217,0.1467529398645365,0.3939717699461282,-7.43925923077915e-07,0.4276238426322339,0.1096876800492787,0.1705569738533734,0.0134023977892603,844.0100294878142,0.1479923289931106,2.643476106079427,0.0070157759506862,0.1175806142239082,0.0013924973008442,-0.0249464533288355,-0.0841467369537756,-0.0090666664206267,0.0206032763188468,0.1470562823088985,0.527630615497265,0.7044886582083814,0.2561320942846887,1.3093934626252248,1.2818252846990326,48.92786382792403,4.117567673380652,173.53411627681257,-0.0222951511454836,0.150019213558546,0.0,0.3568327788589955,0.0446119332864996,-0.0087936716650958,0.2007669907731189,0.1298701298701297,0.0778813654754409,0.2181391743502851,0.7799721979753069
79790,2018.0,-1,0.1043477803468704,-0.0171112222037067,1.449502292808411,-0.0718840218060496,-0.0743166642108453,0.0440776980766379,-0.2842822492547538,-0.0025705509392798,0.0133050882079405,0.045063551161895,-0.1443450344464498,-32.11999999999999,0.8994795515957783,-0.0237643431078956,0.1055978477245895,0.0480930544681803,-0.1657712311225256,8.318796517809677,7.521817152385839e-05,0.0564717269106205,-0.0294921413905837,-0.0379150939777579,0.0,820.8966295716364,-0.0915598883944853,0.2015345860435624,0.0002052592141159,-0.0753307800502944,-6.684074968584853e-06,-0.0068151905655227,0.0470281769277231,-0.0819292095839054,-0.1805829187447004,0.1142852787273855,0.0167173252279635,1.6166883963494136,0.0,0.1650572134654123,0.1632504724523913,5.946988169421114,31.552946813608045,378.45402298850576,-0.0069326938511353,0.8440779661364032,0.0,-0.2746006309780159,0.0034249263649363,-0.3450520995912249,-0.2555356216541658,0.0,0.0947833560271322,0.5497517347187781,0.0830839149250483
14406,2018.0,-1,0.045690506696701,0.0061034700695217,0.0197232969634277,0.0199968836435869,-0.102122016124663,0.0111193896089867,0.1253498660727721,0.0655070326255434,0.0466037220553236,0.0111814397950891,0.0079688390912775,-2.599999999999852,2.548706252531934,0.0529853035500154,1.3018316025831032,0.0249649396763509,-0.1082562771828515,0.0318384210599778,1.0951556997992495e-06,0.7831085562679637,0.0025583860239026,0.0210645580467477,-0.0021881620433455,9768.398112212928,0.0419649618876626,0.3923136904967205,0.0,0.0529215030493802,0.0072397835891716,-0.1247284332415312,-0.0429570551909782,-0.0073147267660364,0.0129501850249934,0.0525715579891155,0.0550621669626998,0.2400835073068893,0.0053080072360278,2.14379923062832,1.6946327166147646,7.902678945165341,3.266349480968858,7.69963295269168,-0.1059072585680539,0.0293403589983504,0.0,0.1522239684222068,0.0058503434860758,-0.0578921536927259,0.3560563577915898,0.0129032258064515,0.1149816454917795,1.2644380729791806,0.3543043610874321
66093,2018.0,0,-0.0687237232923507,0.0054121302996718,0.0997372598255167,0.2677930056760113,0.1464885490862888,7.020447830896615e-05,0.2350327053045613,-0.0147931050927885,0.1137116440777577,7.020694270121197e-05,0.1850701528529514,-11500.0,1.502639245958472,-0.0181603903201578,0.7997876848568862,0.4674992137605523,0.2391683924148292,0.0800075792514416,1.6559261227846596e-10,0.1947501237801664,0.1439558208470378,-0.0075389689028472,-0.0524663155209857,393597.6560604823,0.06278224709013,0.4042081655872073,0.0604706720285913,0.0600863290287729,0.0004393169801917,-0.1093815771764599,-0.0019641297509068,-0.0214328066206844,0.0545034983417699,-0.0590723355463592,-0.038289896465548,0.0766924806395203,0.0022949482688313,0.9724409932546167,0.9451031466168648,3.184003643636508,9.731812129282169,72.26471910112359,-0.1002377689271019,0.0655818133357235,0.0,0.3513379623989929,0.0508303869006201,0.1039228381592917,0.0961288212395465,-0.0541446339465257,0.1486446354411736,0.7872982278289857,12.915339079222504
76082,2018.0,0,-0.0029190864879637,-0.0117473513550847,-0.077153670355636,0.0619921411694632,0.0092998864757339,-0.0098060652199674,0.1626639669785,0.0563721725191606,0.1015468728317634,-0.0097581425346662,0.2812787061709112,-569.4839999999999,0.2041151530107153,0.526567544391729,0.1634280917826231,0.1858055987142389,0.0390989174219242,-0.1375641805439114,-1.9910968188180763e-06,0.1851494887709279,-0.0170434873369481,0.1268359197215004,-0.0168573619994186,4247.163951914167,-0.008479765998964,0.3815492435646495,0.0073031431471707,-0.0054484063629174,-0.0010607410391357,0.9247936418060404,0.1723113745720679,3.198940230365072,0.4730306478186908,0.241037226484444,1.037989833481273,-0.1999200503975504,0.0,1.214121101499881,1.2014141734782957,3.6750963968111456,6.470161733964132,220.3621034224332,1.5367792418920263,0.0480426578387038,0.0,0.1742741562671483,0.1552415742149194,0.4178398262272743,-0.083727075113435,-0.1874999999999999,0.1127104032025717,0.3236821655897826,1.002117707681149
53225,2018.0,0,0.0035367170348763,-0.0057718696973561,0.1139613370722386,0.1482361787726757,0.1104433594915012,-0.0129965728271801,0.0879315257641756,0.0402057648430279,0.195373345703157,-0.0129124820659971,0.2039838131645716,-119.24899999999992,0.7341365846878822,0.0443033333467639,0.94771682114066,0.1209790036253544,0.1231354525037495,0.020662448941205,-2.773935763503616e-06,0.3985109385482615,0.1884285027646405,0.0189232888311369,-0.0453225708207468,3972.7636965260217,0.0661143611691501,0.7822612701778877,0.0103585899108564,0.053603613390646,0.005552605197371,-0.6965203785264051,0.0633612196207005,-0.0954168334619883,0.0386926040846275,0.0451752609664358,-0.0938869873296102,-0.5589767571003734,0.1359964915250325,1.9756206380063104,1.9066345554124005,2.686633102488911,4.023231194312502,42.76126839569722,-0.4001096571558829,0.1446508737587232,0.0,0.1175022146884087,0.0128825665842768,0.0486081738772554,0.2770533900970603,0.0024529042386185,0.1255158902844859,0.7584740014210928,1.3218733760959835
89875,2018.0,0,0.0194090902805328,0.0121987227906337,0.276506516675752,0.0385838922892145,-0.0015461145576938,0.00533564088555,0.3216313030740003,0.0692877732081753,0.0755669217592165,0.0053499007679695,0.1374917434293058,-9.434000000000015,0.3410964367420795,0.374896984963692,0.2541059392301978,0.0852928787353188,-0.0063425445628595,0.5493290517961571,1.4518711202282586e-05,1.3688183110326917,0.0301094029991512,0.1123415129008774,0.0392765994350562,380.8828851033253,0.1359480852379401,0.5986834497011183,0.0,0.1056683307348671,0.0331056792127363,-0.0659997801128842,0.093973137049976,0.0832301268909353,0.0100931799696372,-0.6051890503753667,1.270915462111257,3.749885478699038,0.0,3.354874069542164,2.39313755480779,5.678204469560751,3.0081309110702867,4.6874121981604695,-0.0458046556231782,0.2427993393215257,0.6470119200218012,0.3313154295953975,0.0282148892111858,-0.0366702748150731,0.083939266952241,0.2097902097902098,0.1001183901908963,0.7247685331743217,0.1507186733301687
91658,2018.0,0,-0.093579962849617,0.0096016304529407,0.0584405580899125,0.0721467820577406,0.0424266175831705,0.0658562954379089,0.2665679188337359,0.1384584295331459,0.0564748869557283,0.0680732191428361,0.1575104374169239,76.65599999999999,0.4322537020619007,0.236746479787165,0.7232968172363969,0.2391472297844161,0.1814976636503522,-0.1066096481356441,7.356268560002473e-05,0.1877103763065475,0.4000628202775385,0.0663743672505413,0.0125945018762416,868.377906693768,0.1141506876806908,1.095424043531291,0.015947827882246,0.1055817963928474,0.0074321196093468,0.1954778871098196,0.0613747648540654,0.0526546687684954,0.0381776182802981,0.1209109590646377,0.7330658360171058,0.4330743036758929,0.0834740827023878,2.5135656738623924,1.4916767257109174,16.862272569911912,6.168426755222221,6.02109043959591,0.187730513034298,0.052565763054732,0.0,0.4223675480328074,0.0366672419310788,0.0231941773851801,0.1439395623339934,0.0035056967572305,0.0911651288601815,0.6423336299372152,0.2451596727230124
80759,2018.0,0,0.0606060773134231,-0.0009461468007409,0.0734600612804816,0.0787175284457893,0.0411247367769106,0.0002177598739372,0.2035975319032607,0.0194342694342694,0.0256231597902389,0.00021778358534,0.1003837315860494,-11.559999999999988,0.8042626656757091,0.0237385036042754,0.8381155881155881,0.1723352148523151,0.1049409805761537,0.0526037720008656,1.004499278948633e-07,0.2886262222278831,0.1143586885199636,0.0273635380917557,-0.0032132320695768,2155.016932406873,0.0736426821498739,0.7563935904568053,0.0120341614906832,0.0628858190545792,0.0040715417022202,-0.0314894741395818,-0.0598482925912383,-0.015020984281413,0.0014246060704392,-0.0348875215843825,0.0780432800729331,-0.0687239642701704,0.0515764195349935,2.086959723917343,1.4856768093374295,26.35152568895071,4.742707296771246,8.840199480883083,-0.0298413942804171,0.1026411021083145,0.0,0.2669385393662731,0.0207279579490231,0.0039815563278355,0.2158032745192739,0.0679611650485436,0.6037539092174131,1.0,1.849226569399783
15429,2018.0,0,0.1194968372583389,0.1464943540423339,0.5000429858771854,0.2092979591670788,0.1810752558747267,0.0270812701267724,2.515692756858872,0.0433297964071913,0.1990058823835897,0.0274513004679508,0.3945221243711799,-3.823000000000013,0.5291547739594163,0.0978125113879935,0.486318078706935,0.4045557214202533,-1.158370573434977,-0.0050963814863663,8.46612462462952e-05,0.2067871697545135,-1.218661985053889,0.0719295979648486,-0.3332499667836403,280.8068248442739,0.309981884971502,1.778044330784574,0.0,0.1598019956548323,0.02695465135404,-0.3806455384986277,0.0043527905992487,0.0808747326121339,-0.1075610455961463,0.0656165457306048,1.371316572046499,0.3339669987073226,0.0,3.162566844919786,2.604705882352941,4.337976174892002,8.231153282495839,12.706211656441718,-0.257461169444624,0.3046505230118984,0.0,-0.5500863720004504,0.054842783811328,0.2836800921311448,0.0296541169538635,0.0387096774193547,0.1001183901908963,0.0986558206497594,0.1475705576965627
79037,2018.0,1,-0.0759259685873985,-0.0020089772190211,-0.0159107322539136,0.0688995484619533,0.0442868858802667,-0.0108348132930258,0.2053349070811304,-0.0377076024250477,0.1015465786259595,-0.0107763281193685,0.3194537816317904,-27.628999999999994,0.204739665878364,-0.038802470907905,0.934075934621965,0.5520592855324389,0.0923321037352231,-0.0965460268780338,-1.89150141590544e-05,0.074445406701752,0.0222143990530564,-0.0185345564963879,-0.0182158573905152,510.2557166393319,0.1238480777217899,1.455415098701487,0.0251241263131877,0.1267647859918366,-0.0218454654496269,0.0402990735435898,-0.3373130867312914,0.0070990263781937,-0.0553643824519851,0.0518620909247329,-0.2317237775939391,-0.1082528933137918,0.0,1.9225592154691769,0.7403614219621181,13.230013344656072,62.09916212478647,5.106834890924051,0.0437606049839521,0.021296560585389,0.0,0.2139092546390542,0.0308039848782024,-0.0239005802513659,0.065889170204831,0.0,0.5308147345381644,1.2142390324621768,0.0179533610013806
66384,2018.0,0,0.0332175344228744,-0.0167980381853214,-0.0913517132250015,0.0956261743071589,0.0150350856237394,0.0346055291774751,0.3201961814678578,0.2309798166730147,0.213596784996651,0.0352112676056337,0.1257501431808561,4516.0,0.6984308540881681,0.4693704786824688,0.7230853647709248,0.1897328221045584,0.0356213548676536,-0.1508035179813049,1.1034574528068354e-06,0.7016155621496868,0.0244952893674293,0.0318280811775374,0.0140283610248919,23296.8389933662,0.0980202433070693,0.7880002128260526,0.0218520010198933,0.1038667915850438,0.009413645345352,0.3697932123602518,0.1360371453491355,0.4133993782201963,-0.1278088954911759,1.0972703418156078,-0.0102739726027397,-0.0555555555555555,0.0062911923307369,2.5451197053407,2.0062154696132595,2.99357165255566,9.801334702258726,8.155916275096112,0.3363048906941376,0.0153694078632696,0.0027093977395881,0.3280394795872589,0.0184305347406013,0.0021689804723638,0.2789365795767177,-0.0720244792667196,0.6397633917173768,1.1590149505623677,5.262507145020075
91618,2018.0,0,-0.0373531952500343,0.0138438309379195,0.1759148401474649,-0.0220575918878357,-0.0866357406430895,0.0457158832340631,0.0785181015696014,0.0953892245224383,0.0585187350678938,0.0467769618187445,-0.0544527503821429,-18.125999999999983,0.4930874790292467,0.361328878036242,0.3593847984186122,0.1365552776427727,-0.218203569788184,0.555148337390653,8.301805284807921e-05,0.2622661874633995,-0.1266480806958702,0.1288030315028352,-0.0018294827266009,560.1604374478912,-0.0153497118290294,0.5285390411994935,1.6964116045249574e-05,0.0412012409366031,0.034257410036423,-0.4665127897072216,-0.1071872631166525,-0.1562695451341098,0.1332986882290385,0.2720116328379491,-0.0374331550802139,-0.6092377565448391,0.3158485223004835,2.083191157385129,1.4643685200577454,7.298880275624462,5.42046908315565,5.990527134340317,-0.2552260395087439,0.1283045867427914,0.0,0.0735071584471813,0.0496845683653123,-0.1151671652446302,0.0957509460295602,0.3985239852398523,0.1486446354411736,0.3196227525177864,0.0454437542290924
92293,2018.0,0,0.0315099582076072,0.0052083333333333,0.0592623290509738,0.0143500474871447,-0.0135415941075872,-0.0689381803551043,0.3348214285714285,-0.0335508152516341,0.426056338028169,-0.066615620214395,0.0426426426426426,-128.0,0.3815899951511158,-0.0714900947459087,0.4357563715814649,0.1458765022793203,-0.0690010298661174,0.3092926490984744,-2.7747305435743348e-05,0.8518518518518519,-0.3120494335736354,-0.0453145324844155,0.0120182345627849,1466.5399917115624,0.0708995778884311,1.4986224502691907,0.0,0.0633946830265848,-0.0015729453401494,0.0461569640776207,-0.0824389998553977,-0.0461173483400501,-0.2001665653341439,-0.0872988702499143,0.4716981132075472,0.5,0.0225563909774436,1.646284101599247,1.6180620884289747,1.97979797979798,3.891696750902527,71.86666666666666,0.0523112259546366,-0.0197222781243711,0.0,0.2317198764160659,0.0313946468102233,-0.0849089694604644,0.2513201244352044,0.0517190131774497,0.1052632957961938,0.4231315384664338,0.7632034822804137
14329,2018.0,0,0.071829654276371,-0.00075189260299,0.0400826038605671,0.0621959690986193,0.033236728467212,0.0035895842813431,0.2971394945269796,0.0167624937875773,0.0216965320274546,0.0035960345546228,0.0825698011675507,-289.71999999999974,0.7588574345898019,0.013081661831588,1.2981359158631425,0.1585027015503202,0.1730319119891384,0.0149915494350914,3.325490302681207e-07,0.3126586445124953,0.1379241890119695,-0.0050510558031398,0.0003549399399285,9639.6160924439,0.0887946851863076,1.550475159013054,0.0090874950412313,0.0771956919151553,0.0022210730249941,-0.0270729821721247,-0.0529865193456958,0.035311432704791,-0.0733129644288493,-0.0424869384690611,0.0784282737468099,0.054053899432477,0.0183712857418846,1.1203684818387778,0.862468355365811,61.158272507611066,8.984051973649,23.912963460241155,-0.0260278433867456,0.0431659721624226,0.0,0.4166203147978303,0.051206345510932,0.0056388452499763,0.1730186775028238,-0.0225140712945591,0.4706378993929869,0.4965767767457485,0.835687331915267
15383,2018.0,0,-0.1745454668998718,-0.054448160535117,0.0023254934583679,-0.0252497333279758,-0.0745691548283947,0.0805369615981046,0.0749163879598654,0.1171316054382285,0.0291992832217297,0.0838689074288452,-0.0339657515629247,1.1500000000000017,0.7510583289913023,0.1000635236280276,1.2877040697225073,0.37663540800121,-0.5709158415841584,0.020851185375607,0.0015208996874258,0.0806908042633096,-0.0748762376237624,0.1763846315226183,-0.1847160251077667,50.85851478484459,-0.0221269423095301,1.5681781355668754,0.0,-0.0277920937601404,0.0017054675823621,0.0290169231696625,0.1466442966706441,0.0630355348054688,0.1898509302201612,0.1255714240342711,-0.5655042412818095,-0.6605801796495362,0.0,0.5767708394872098,0.4939445855733444,51.45994832041343,13.8011088011088,56.8188302425107,0.0270921201348702,0.0504404807991916,0.0,0.0693069306930686,0.0870575127234271,0.1712874002216216,-0.1260195296200565,0.0,0.109299052952444,0.2885140185749405,0.0097542820158533
